,,,,
Date,Nifty Value,,Date,PE Ratio
15-10-2007,5670.4,,15-10-2007,21.1318
16-10-2007,5668.05,,16-10-2007,21.1149
17-10-2007,5559.3,,17-10-2007,20.7073
18-10-2007,5351,,18-10-2007,19.9251
19-10-2007,5215.3,,19-10-2007,19.4603
22-10-2007,5184,,22-10-2007,19.3435
23-10-2007,5473.7,,23-10-2007,20.4198
24-10-2007,5496.15,,24-10-2007,20.473
25-10-2007,5568.95,,25-10-2007,20.7475
26-10-2007,5702.3,,26-10-2007,21.2246
29-10-2007,5905.9,,29-10-2007,21.9447
30-10-2007,5868.75,,30-10-2007,21.6925
31-10-2007,5900.65,,31-10-2007,21.7765
01-11-2007,5866.45,,01-11-2007,21.5995
02-11-2007,5932.4,,02-11-2007,21.8286
05-11-2007,5847.3,,05-11-2007,21.5098
06-11-2007,5786.5,,06-11-2007,21.4232
07-11-2007,5782.35,,07-11-2007,21.4116
08-11-2007,5698.75,,08-11-2007,21.0856
09-11-2007,5663.25,,09-11-2007,20.9435
12-11-2007,5617.1,,12-11-2007,20.7822
13-11-2007,5695.4,,13-11-2007,21.0872
14-11-2007,5937.9,,14-11-2007,22.0188
15-11-2007,5912.1,,15-11-2007,21.9287
16-11-2007,5906.85,,16-11-2007,21.9063
19-11-2007,5907.65,,19-11-2007,21.9354
20-11-2007,5780.9,,20-11-2007,21.4547
21-11-2007,5561.05,,21-11-2007,20.6282
22-11-2007,5519.35,,22-11-2007,20.4526
23-11-2007,5608.6,,23-11-2007,20.7919
26-11-2007,5731.7,,26-11-2007,21.2795
27-11-2007,5698.15,,27-11-2007,21.1691
28-11-2007,5617.55,,28-11-2007,20.8798
29-11-2007,5634.6,,29-11-2007,20.8737
30-11-2007,5762.75,,30-11-2007,21.3568
03-12-2007,5865,,03-12-2007,21.7315
04-12-2007,5858.35,,04-12-2007,21.7196
05-12-2007,5940,,05-12-2007,22.0176
06-12-2007,5954.7,,06-12-2007,22.0628
07-12-2007,5974.3,,07-12-2007,22.1424
10-12-2007,5960.6,,10-12-2007,22.0856
11-12-2007,6097.25,,11-12-2007,22.606
12-12-2007,6159.3,,12-12-2007,23.1917
13-12-2007,6058.1,,13-12-2007,22.811
14-12-2007,6047.7,,14-12-2007,22.7682
17-12-2007,5777,,17-12-2007,21.7622
18-12-2007,5742.3,,18-12-2007,21.6139
19-12-2007,5751.15,,19-12-2007,21.6487
20-12-2007,5766.5,,20-12-2007,21.71
24-12-2007,5985.1,,24-12-2007,22.5304
26-12-2007,6070.75,,26-12-2007,22.8235
27-12-2007,6081.5,,27-12-2007,22.8878
28-12-2007,6079.7,,28-12-2007,22.877
31-12-2007,6138.6,,31-12-2007,22.5135
01-01-2008,6144.35,,01-01-2008,22.9558
02-01-2008,6179.4,,02-01-2008,23.0855
03-01-2008,6178.55,,03-01-2008,23.0685
04-01-2008,6274.3,,04-01-2008,23.4003
07-01-2008,6279.1,,07-01-2008,23.4009
08-01-2008,6287.85,,08-01-2008,23.4465
09-01-2008,6272,,09-01-2008,23.4302
10-01-2008,6156.95,,10-01-2008,23.0302
11-01-2008,6200.1,,11-01-2008,23.1892
14-01-2008,6206.8,,14-01-2008,23.1995
15-01-2008,6074.25,,15-01-2008,22.7122
16-01-2008,5935.75,,16-01-2008,22.1752
17-01-2008,5913.2,,17-01-2008,22.0949
18-01-2008,5705.3,,18-01-2008,21.3268
21-01-2008,5208.8,,21-01-2008,19.5267
22-01-2008,4899.3,,22-01-2008,18.4111
23-01-2008,5203.4,,23-01-2008,19.5152
24-01-2008,5033.45,,24-01-2008,18.8857
25-01-2008,5383.35,,25-01-2008,20.0778
28-01-2008,5274.1,,28-01-2008,19.7501
29-01-2008,5280.8,,29-01-2008,19.7662
30-01-2008,5167.6,,30-01-2008,19.3633
31-01-2008,5137.45,,31-01-2008,19.2543
01-02-2008,5317.25,,01-02-2008,19.9179
04-02-2008,5463.5,,04-02-2008,20.4633
05-02-2008,5483.9,,05-02-2008,20.5292
06-02-2008,5322.55,,06-02-2008,19.9185
07-02-2008,5133.25,,07-02-2008,19.2145
08-02-2008,5120.35,,08-02-2008,19.1753
11-02-2008,4857,,11-02-2008,18.2009
12-02-2008,4838.25,,12-02-2008,18.1424
13-02-2008,4929.45,,13-02-2008,18.4981
14-02-2008,5202,,14-02-2008,19.4849
15-02-2008,5302.9,,15-02-2008,19.8639
18-02-2008,5276.9,,18-02-2008,19.7658
19-02-2008,5280.8,,19-02-2008,19.7812
20-02-2008,5154.45,,20-02-2008,19.3108
21-02-2008,5191.8,,21-02-2008,19.452
22-02-2008,5110.75,,22-02-2008,19.1488
25-02-2008,5200.7,,25-02-2008,19.4867
26-02-2008,5270.05,,26-02-2008,19.7442
27-02-2008,5268.4,,27-02-2008,19.7377
28-02-2008,5285.1,,28-02-2008,19.8047
29-02-2008,5223.5,,29-02-2008,19.5352
03-03-2008,4953,,03-03-2008,18.5381
04-03-2008,4864.25,,04-03-2008,18.2003
05-03-2008,4921.4,,05-03-2008,18.4152
07-03-2008,4771.6,,07-03-2008,17.8652
10-03-2008,4800.4,,10-03-2008,17.9413
11-03-2008,4865.9,,11-03-2008,18.179
12-03-2008,4872,,12-03-2008,18.2113
13-03-2008,4623.6,,13-03-2008,17.2918
14-03-2008,4745.8,,14-03-2008,18.4197
17-03-2008,4503.1,,17-03-2008,17.4762
18-03-2008,4533,,18-03-2008,17.6021
19-03-2008,4573.95,,19-03-2008,17.7707
24-03-2008,4609.85,,24-03-2008,17.9174
25-03-2008,4877.5,,25-03-2008,18.9618
26-03-2008,4828.85,,26-03-2008,18.7731
27-03-2008,4830.25,,27-03-2008,18.7822
28-03-2008,4942,,28-03-2008,19.205
31-03-2008,4734.5,,31-03-2008,17.2038
01-04-2008,4739.55,,01-04-2008,17.1925
02-04-2008,4754.2,,02-04-2008,17.2517
03-04-2008,4771.6,,03-04-2008,17.3047
04-04-2008,4647,,04-04-2008,16.8476
07-04-2008,4761.2,,07-04-2008,17.2613
08-04-2008,4709.65,,08-04-2008,17.0763
09-04-2008,4747.05,,09-04-2008,17.2118
10-04-2008,4733,,10-04-2008,17.1444
11-04-2008,4777.8,,11-04-2008,17.2937
15-04-2008,4879.65,,15-04-2008,17.6516
16-04-2008,4887.3,,16-04-2008,17.6939
17-04-2008,4958.4,,17-04-2008,17.9524
21-04-2008,5037,,21-04-2008,18.2318
22-04-2008,5049.3,,22-04-2008,18.278
23-04-2008,5022.8,,23-04-2008,18.1695
24-04-2008,4999.85,,24-04-2008,18.0899
25-04-2008,5111.7,,25-04-2008,18.5023
28-04-2008,5089.65,,28-04-2008,18.4232
29-04-2008,5195.5,,29-04-2008,18.7934
30-04-2008,5165.9,,30-04-2008,18.686
02-05-2008,5228.2,,02-05-2008,18.9134
05-05-2008,5192.25,,05-05-2008,18.7853
06-05-2008,5144.65,,06-05-2008,18.6102
07-05-2008,5135.5,,07-05-2008,18.5946
08-05-2008,5081.7,,08-05-2008,18.4024
09-05-2008,4982.6,,09-05-2008,18.077
12-05-2008,5012.65,,12-05-2008,18.1867
13-05-2008,4957.8,,13-05-2008,17.9918
14-05-2008,5011.75,,14-05-2008,18.1774
15-05-2008,5115.25,,15-05-2008,18.5549
16-05-2008,5157.7,,16-05-2008,18.7128
20-05-2008,5104.95,,20-05-2008,18.52
21-05-2008,5117.65,,21-05-2008,18.5477
22-05-2008,5025.45,,22-05-2008,18.22
23-05-2008,4946.55,,23-05-2008,17.9334
26-05-2008,4875.05,,26-05-2008,17.6774
27-05-2008,4859.8,,27-05-2008,17.6324
28-05-2008,4918.35,,28-05-2008,17.8346
29-05-2008,4835.3,,29-05-2008,17.5383
30-05-2008,4870.1,,30-05-2008,17.6717
02-06-2008,4739.6,,02-06-2008,17.1914
03-06-2008,4715.9,,03-06-2008,17.1044
04-06-2008,4585.6,,04-06-2008,16.6316
05-06-2008,4676.95,,05-06-2008,16.9687
06-06-2008,4627.8,,06-06-2008,16.7913
09-06-2008,4500.95,,09-06-2008,16.3049
10-06-2008,4449.8,,10-06-2008,16.1138
11-06-2008,4523.6,,11-06-2008,16.3882
12-06-2008,4539.35,,12-06-2008,16.4234
13-06-2008,4517.1,,13-06-2008,16.3432
16-06-2008,4572.5,,16-06-2008,16.5456
17-06-2008,4653,,17-06-2008,16.8311
18-06-2008,4582.4,,18-06-2008,16.5815
19-06-2008,4504.25,,19-06-2008,16.2921
20-06-2008,4347.55,,20-06-2008,15.7341
23-06-2008,4266.4,,23-06-2008,15.4396
24-06-2008,4191.1,,24-06-2008,15.1705
25-06-2008,4252.65,,25-06-2008,15.3818
26-06-2008,4315.85,,26-06-2008,15.6069
27-06-2008,4136.65,,27-06-2008,14.94
30-06-2008,4040.55,,30-06-2008,14.1789
01-07-2008,3896.75,,01-07-2008,13.6701
02-07-2008,4093.35,,02-07-2008,14.3597
03-07-2008,3925.75,,03-07-2008,13.77
04-07-2008,4016,,04-07-2008,14.0875
07-07-2008,4030,,07-07-2008,14.166
08-07-2008,3988.55,,08-07-2008,14.022
09-07-2008,4157.1,,09-07-2008,14.6194
10-07-2008,4162.2,,10-07-2008,14.6331
11-07-2008,4049,,11-07-2008,14.2319
14-07-2008,4039.7,,14-07-2008,14.1994
15-07-2008,3861.1,,15-07-2008,13.5674
16-07-2008,3816.7,,16-07-2008,13.4279
17-07-2008,3947.2,,17-07-2008,13.9085
18-07-2008,4092.25,,18-07-2008,14.4262
21-07-2008,4159.5,,21-07-2008,14.6685
22-07-2008,4240.1,,22-07-2008,14.9462
23-07-2008,4476.8,,23-07-2008,15.7747
24-07-2008,4433.55,,24-07-2008,15.6277
25-07-2008,4311.85,,25-07-2008,15.2075
28-07-2008,4332.1,,28-07-2008,15.2722
29-07-2008,4189.85,,29-07-2008,14.7649
30-07-2008,4313.55,,30-07-2008,15.2005
31-07-2008,4332.95,,31-07-2008,15.2695
01-08-2008,4413.55,,01-08-2008,15.5502
04-08-2008,4395.35,,04-08-2008,15.47
05-08-2008,4502.85,,05-08-2008,15.8615
06-08-2008,4517.55,,06-08-2008,15.9274
07-08-2008,4523.85,,07-08-2008,15.9594
08-08-2008,4529.5,,08-08-2008,15.9829
11-08-2008,4620.4,,11-08-2008,16.3069
12-08-2008,4552.25,,12-08-2008,16.0639
13-08-2008,4529.05,,13-08-2008,15.9844
14-08-2008,4430.7,,14-08-2008,15.6327
18-08-2008,4393.05,,18-08-2008,15.5102
19-08-2008,4368.25,,19-08-2008,15.4122
20-08-2008,4415.75,,20-08-2008,15.5785
21-08-2008,4283.85,,21-08-2008,15.1108
22-08-2008,4327.45,,22-08-2008,15.2605
25-08-2008,4335.35,,25-08-2008,15.2944
26-08-2008,4337.5,,26-08-2008,15.2985
27-08-2008,4292.1,,27-08-2008,15.1398
28-08-2008,4214,,28-08-2008,14.8661
29-08-2008,4360,,29-08-2008,15.3365
01-09-2008,4348.65,,01-09-2008,15.2923
02-09-2008,4504,,02-09-2008,15.8499
04-09-2008,4447.75,,04-09-2008,15.6492
05-09-2008,4352.3,,05-09-2008,15.3045
08-09-2008,4482.3,,08-09-2008,15.7699
09-09-2008,4468.7,,09-09-2008,15.723
10-09-2008,4400.25,,10-09-2008,15.6932
11-09-2008,4290.3,,11-09-2008,15.3003
12-09-2008,4228.45,,12-09-2008,15.0757
15-09-2008,4072.9,,15-09-2008,14.5272
16-09-2008,4074.9,,16-09-2008,14.5361
17-09-2008,4008.25,,17-09-2008,14.3004
18-09-2008,4038.15,,18-09-2008,14.4072
19-09-2008,4245.25,,19-09-2008,15.1537
22-09-2008,4223.05,,22-09-2008,15.0691
23-09-2008,4126.9,,23-09-2008,14.7197
24-09-2008,4161.25,,24-09-2008,14.8474
25-09-2008,4110.55,,25-09-2008,14.6593
26-09-2008,3985.25,,26-09-2008,14.2096
29-09-2008,3850.05,,29-09-2008,13.726
30-09-2008,3921.2,,30-09-2008,14.1474
01-10-2008,3950.75,,01-10-2008,14.266
03-10-2008,3818.3,,03-10-2008,13.7827
06-10-2008,3602.35,,06-10-2008,13.0178
07-10-2008,3606.6,,07-10-2008,13.0262
08-10-2008,3513.65,,08-10-2008,12.6936
10-10-2008,3279.95,,10-10-2008,11.844
13-10-2008,3490.7,,13-10-2008,12.5809
14-10-2008,3518.65,,14-10-2008,12.7152
15-10-2008,3338.4,,15-10-2008,12.0604
16-10-2008,3269.3,,16-10-2008,11.8149
17-10-2008,3074.35,,17-10-2008,11.1183
20-10-2008,3122.8,,20-10-2008,11.4005
21-10-2008,3234.9,,21-10-2008,11.7095
22-10-2008,3065.15,,22-10-2008,11.0977
23-10-2008,2943.15,,23-10-2008,10.6735
24-10-2008,2584,,24-10-2008,9.3752
27-10-2008,2524.2,,27-10-2008,9.1495
28-10-2008,2684.6,,28-10-2008,9.7369
29-10-2008,2697.05,,29-10-2008,9.7904
31-10-2008,2885.6,,31-10-2008,10.4744
03-11-2008,3043.85,,03-11-2008,11.0483
04-11-2008,3142.1,,04-11-2008,11.4052
05-11-2008,2994.95,,05-11-2008,10.884
06-11-2008,2892.65,,06-11-2008,10.5098
07-11-2008,2973,,07-11-2008,10.8019
10-11-2008,3148.25,,10-11-2008,11.4434
11-11-2008,2938.65,,11-11-2008,10.6826
12-11-2008,2848.45,,12-11-2008,10.3542
14-11-2008,2810.35,,14-11-2008,10.2117
17-11-2008,2799.55,,17-11-2008,10.1727
18-11-2008,2683.15,,18-11-2008,9.7517
19-11-2008,2635,,19-11-2008,9.5802
20-11-2008,2553.15,,20-11-2008,9.2851
21-11-2008,2693.45,,21-11-2008,9.7948
24-11-2008,2708.25,,24-11-2008,9.8473
25-11-2008,2654,,25-11-2008,9.6527
26-11-2008,2752.25,,26-11-2008,10.0106
28-11-2008,2755.1,,28-11-2008,10.0256
01-12-2008,2682.9,,01-12-2008,9.7616
02-12-2008,2657.8,,02-12-2008,9.6688
03-12-2008,2656.45,,03-12-2008,9.6652
04-12-2008,2788,,04-12-2008,10.1468
05-12-2008,2714.4,,05-12-2008,9.8765
08-12-2008,2784,,08-12-2008,10.1293
10-12-2008,2928.25,,10-12-2008,10.6573
11-12-2008,2920.15,,11-12-2008,10.6088
12-12-2008,2921.35,,12-12-2008,10.6129
15-12-2008,2981.2,,15-12-2008,10.8191
16-12-2008,3041.75,,16-12-2008,11.0427
17-12-2008,2954.35,,17-12-2008,10.7387
18-12-2008,3060.75,,18-12-2008,11.118
19-12-2008,3077.5,,19-12-2008,11.1798
22-12-2008,3039.3,,22-12-2008,11.0388
23-12-2008,2968.65,,23-12-2008,10.7884
24-12-2008,2916.85,,24-12-2008,10.6096
26-12-2008,2857.25,,26-12-2008,10.3741
29-12-2008,2922.2,,29-12-2008,10.6054
30-12-2008,2979.5,,30-12-2008,10.7982
31-12-2008,2959.15,,31-12-2008,11.3809
01-01-2009,3033.45,,01-01-2009,11.6609
02-01-2009,3046.75,,02-01-2009,11.7159
05-01-2009,3121.45,,05-01-2009,12.0035
06-01-2009,3112.8,,06-01-2009,11.9736
07-01-2009,2920.4,,07-01-2009,11.2376
09-01-2009,2873,,09-01-2009,11.0624
12-01-2009,2773.1,,12-01-2009,10.7844
13-01-2009,2744.95,,13-01-2009,10.6784
14-01-2009,2835.3,,14-01-2009,11.0262
15-01-2009,2736.7,,15-01-2009,10.6418
16-01-2009,2828.45,,16-01-2009,11.0003
19-01-2009,2846.2,,19-01-2009,11.0658
20-01-2009,2796.6,,20-01-2009,10.8735
21-01-2009,2706.15,,21-01-2009,10.5189
22-01-2009,2713.8,,22-01-2009,10.5505
23-01-2009,2678.55,,23-01-2009,10.4136
27-01-2009,2771.35,,27-01-2009,10.7725
28-01-2009,2849.5,,28-01-2009,11.0653
29-01-2009,2823.95,,29-01-2009,10.9708
30-01-2009,2874.8,,30-01-2009,11.165
02-02-2009,2766.65,,02-02-2009,10.749
03-02-2009,2783.9,,03-02-2009,10.8138
04-02-2009,2803.05,,04-02-2009,10.8909
05-02-2009,2780.05,,05-02-2009,10.7947
06-02-2009,2843.1,,06-02-2009,11.0433
09-02-2009,2919.9,,09-02-2009,11.339
10-02-2009,2934.5,,10-02-2009,11.4
11-02-2009,2925.7,,11-02-2009,11.3656
12-02-2009,2893.05,,12-02-2009,11.2383
13-02-2009,2948.35,,13-02-2009,11.4522
16-02-2009,2848.5,,16-02-2009,11.0684
17-02-2009,2770.5,,17-02-2009,10.7639
18-02-2009,2776.15,,18-02-2009,10.7884
19-02-2009,2789.35,,19-02-2009,10.8449
20-02-2009,2736.45,,20-02-2009,10.6397
24-02-2009,2733.9,,24-02-2009,10.6305
25-02-2009,2762.5,,25-02-2009,10.7422
26-02-2009,2785.65,,26-02-2009,10.8387
27-02-2009,2763.65,,27-02-2009,10.7534
02-03-2009,2674.6,,02-03-2009,10.4028
03-03-2009,2622.4,,03-03-2009,10.2012
04-03-2009,2645.2,,04-03-2009,10.2896
05-03-2009,2576.7,,05-03-2009,10.0285
06-03-2009,2620.15,,06-03-2009,10.1972
09-03-2009,2573.15,,09-03-2009,10.0122
12-03-2009,2617.45,,12-03-2009,10.1802
13-03-2009,2719.25,,13-03-2009,10.5708
16-03-2009,2777.25,,16-03-2009,10.7929
17-03-2009,2757.45,,17-03-2009,10.7158
18-03-2009,2794.7,,18-03-2009,10.8572
19-03-2009,2807.15,,19-03-2009,10.9058
20-03-2009,2807.05,,20-03-2009,10.9074
23-03-2009,2939.9,,23-03-2009,11.4183
24-03-2009,2938.7,,24-03-2009,11.4107
25-03-2009,2984.35,,25-03-2009,11.5788
26-03-2009,3082.25,,26-03-2009,11.9635
27-03-2009,3108.65,,27-03-2009,12.0561
30-03-2009,2978.15,,30-03-2009,11.4659
31-03-2009,3020.95,,31-03-2009,12.6818
01-04-2009,3060.35,,01-04-2009,12.8473
02-04-2009,3211.05,,02-04-2009,13.4799
06-04-2009,3256.6,,06-04-2009,13.6711
08-04-2009,3342.95,,08-04-2009,14.0336
09-04-2009,3342.05,,09-04-2009,14.0298
13-04-2009,3382.6,,13-04-2009,14.2
15-04-2009,3484.15,,15-04-2009,14.6265
16-04-2009,3369.5,,16-04-2009,14.145
17-04-2009,3384.4,,17-04-2009,14.2078
20-04-2009,3377.1,,20-04-2009,14.177
21-04-2009,3365.3,,21-04-2009,14.1275
22-04-2009,3330.3,,22-04-2009,13.9806
23-04-2009,3423.7,,23-04-2009,14.3726
24-04-2009,3480.75,,24-04-2009,14.6121
27-04-2009,3470,,27-04-2009,14.5501
28-04-2009,3362.35,,28-04-2009,14.0987
29-04-2009,3473.95,,29-04-2009,14.5666
04-05-2009,3654,,04-05-2009,15.3215
05-05-2009,3661.9,,05-05-2009,15.3545
06-05-2009,3625.05,,06-05-2009,15.2001
07-05-2009,3683.9,,07-05-2009,15.4469
08-05-2009,3620.7,,08-05-2009,15.1819
11-05-2009,3554.6,,11-05-2009,14.9047
12-05-2009,3681.1,,12-05-2009,15.4352
13-05-2009,3635.25,,13-05-2009,15.2428
14-05-2009,3593.45,,14-05-2009,15.0676
15-05-2009,3671.65,,15-05-2009,15.3956
18-05-2009,4323.15,,18-05-2009,18.1274
19-05-2009,4318.45,,19-05-2009,18.1077
20-05-2009,4270.3,,20-05-2009,17.9058
21-05-2009,4210.9,,21-05-2009,17.6567
22-05-2009,4238.5,,22-05-2009,17.7724
25-05-2009,4237.55,,25-05-2009,17.7684
26-05-2009,4116.7,,26-05-2009,17.2617
27-05-2009,4276.05,,27-05-2009,17.9298
28-05-2009,4337.1,,28-05-2009,18.1857
29-05-2009,4448.95,,29-05-2009,18.6547
01-06-2009,4529.9,,01-06-2009,18.9939
02-06-2009,4525.25,,02-06-2009,18.9745
03-06-2009,4530.7,,03-06-2009,18.9974
04-06-2009,4572.65,,04-06-2009,19.1733
05-06-2009,4586.9,,05-06-2009,19.233
08-06-2009,4429.9,,08-06-2009,18.5747
09-06-2009,4550.95,,09-06-2009,19.0823
10-06-2009,4655.25,,10-06-2009,19.5197
11-06-2009,4637.7,,11-06-2009,19.4459
12-06-2009,4583.4,,12-06-2009,19.2182
15-06-2009,4484,,15-06-2009,18.8019
16-06-2009,4517.8,,16-06-2009,18.9436
17-06-2009,4356.15,,17-06-2009,17.9668
18-06-2009,4251.4,,18-06-2009,17.5349
19-06-2009,4313.6,,19-06-2009,17.7915
22-06-2009,4235.25,,22-06-2009,17.4682
23-06-2009,4247,,23-06-2009,17.5167
24-06-2009,4292.95,,24-06-2009,17.7064
25-06-2009,4241.85,,25-06-2009,17.4957
26-06-2009,4375.5,,26-06-2009,19.0094
29-06-2009,4390.95,,29-06-2009,19.0765
30-06-2009,4291.1,,30-06-2009,19.3844
01-07-2009,4340.9,,01-07-2009,19.6094
02-07-2009,4348.85,,02-07-2009,19.6453
03-07-2009,4424.25,,03-07-2009,19.9859
06-07-2009,4165.7,,06-07-2009,18.818
07-07-2009,4202.15,,07-07-2009,18.9826
08-07-2009,4078.9,,08-07-2009,18.4258
09-07-2009,4080.95,,09-07-2009,18.4351
10-07-2009,4003.9,,10-07-2009,18.087
13-07-2009,3974.05,,13-07-2009,17.9522
14-07-2009,4111.4,,14-07-2009,18.5529
15-07-2009,4233.5,,15-07-2009,19.1039
16-07-2009,4231.4,,16-07-2009,19.0944
17-07-2009,4374.95,,17-07-2009,19.7422
20-07-2009,4502.25,,20-07-2009,20.3166
21-07-2009,4469.1,,21-07-2009,20.167
22-07-2009,4398.9,,22-07-2009,19.8502
23-07-2009,4523.75,,23-07-2009,20.4136
24-07-2009,4568.55,,24-07-2009,20.6158
27-07-2009,4572.3,,27-07-2009,20.6327
28-07-2009,4564.1,,28-07-2009,20.5957
29-07-2009,4513.5,,29-07-2009,20.3674
30-07-2009,4571.45,,30-07-2009,20.6289
31-07-2009,4636.45,,31-07-2009,20.9222
03-08-2009,4711.4,,03-08-2009,21.2604
04-08-2009,4680.5,,04-08-2009,21.121
05-08-2009,4694.15,,05-08-2009,21.2444
06-08-2009,4585.5,,06-08-2009,20.7527
07-08-2009,4481.4,,07-08-2009,20.2816
10-08-2009,4437.65,,10-08-2009,20.1231
11-08-2009,4471.35,,11-08-2009,20.2759
12-08-2009,4457.5,,12-08-2009,20.2131
13-08-2009,4605,,13-08-2009,20.882
14-08-2009,4580.05,,14-08-2009,20.7688
17-08-2009,4387.9,,17-08-2009,19.8975
18-08-2009,4458.9,,18-08-2009,20.2195
19-08-2009,4394.1,,19-08-2009,19.9256
20-08-2009,4453.45,,20-08-2009,20.1947
21-08-2009,4528.8,,21-08-2009,20.5364
24-08-2009,4642.8,,24-08-2009,21.0534
25-08-2009,4659.35,,25-08-2009,21.1284
26-08-2009,4680.85,,26-08-2009,21.2259
27-08-2009,4688.2,,27-08-2009,21.2592
28-08-2009,4732.35,,28-08-2009,21.4595
31-08-2009,4662.1,,31-08-2009,21.1231
01-09-2009,4625.35,,01-09-2009,20.9566
02-09-2009,4608.35,,02-09-2009,20.8795
03-09-2009,4593.55,,03-09-2009,20.8125
04-09-2009,4680.4,,04-09-2009,21.206
07-09-2009,4782.9,,07-09-2009,21.6704
08-09-2009,4805.25,,08-09-2009,21.7776
09-09-2009,4814.25,,09-09-2009,21.8184
10-09-2009,4819.4,,10-09-2009,21.8417
11-09-2009,4829.55,,11-09-2009,21.8877
14-09-2009,4808.6,,14-09-2009,22.0595
15-09-2009,4892.1,,15-09-2009,22.2618
16-09-2009,4958.4,,16-09-2009,22.5635
17-09-2009,4965.55,,17-09-2009,22.596
18-09-2009,4976.05,,18-09-2009,22.6438
22-09-2009,5020.2,,22-09-2009,22.8447
23-09-2009,4969.95,,23-09-2009,22.6161
24-09-2009,4986.55,,24-09-2009,22.6916
25-09-2009,4958.95,,25-09-2009,22.566
29-09-2009,5006.85,,29-09-2009,22.784
30-09-2009,5083.95,,30-09-2009,24.9609
01-10-2009,5083.4,,01-10-2009,24.9582
05-10-2009,5003.2,,05-10-2009,24.5644
06-10-2009,5027.4,,06-10-2009,24.6832
07-10-2009,4985.75,,07-10-2009,24.4609
08-10-2009,5002.25,,08-10-2009,24.5418
09-10-2009,4945.2,,09-10-2009,24.2581
12-10-2009,5054.25,,12-10-2009,24.793
14-10-2009,5118.2,,14-10-2009,25.1067
15-10-2009,5108.85,,15-10-2009,25.0608
16-10-2009,5142.15,,16-10-2009,25.2242
17-10-2009,5141.8,,17-10-2009,25.2225
20-10-2009,5114.45,,20-10-2009,25.0883
21-10-2009,5063.6,,21-10-2009,24.8389
22-10-2009,4988.6,,22-10-2009,24.3046
23-10-2009,4997.05,,23-10-2009,24.3458
26-10-2009,4970.9,,26-10-2009,24.2184
27-10-2009,4846.7,,27-10-2009,23.6133
28-10-2009,4826.15,,28-10-2009,23.5132
29-10-2009,4750.55,,29-10-2009,23.1938
30-10-2009,4711.7,,30-10-2009,23.0041
03-11-2009,4563.9,,03-11-2009,22.2825
04-11-2009,4710.8,,04-11-2009,22.9997
05-11-2009,4765.55,,05-11-2009,23.267
06-11-2009,4796.15,,06-11-2009,23.4164
09-11-2009,4898.4,,09-11-2009,23.9156
10-11-2009,4881.7,,10-11-2009,23.8341
11-11-2009,5003.95,,11-11-2009,24.4314
12-11-2009,4952.65,,12-11-2009,24.1809
13-11-2009,4998.95,,13-11-2009,24.407
16-11-2009,5058.05,,16-11-2009,24.6955
17-11-2009,5062.25,,17-11-2009,24.716
18-11-2009,5054.7,,18-11-2009,24.6792
19-11-2009,4989,,19-11-2009,24.3584
20-11-2009,5052.45,,20-11-2009,24.6682
23-11-2009,5103.55,,23-11-2009,24.9177
24-11-2009,5090.55,,24-11-2009,24.8542
25-11-2009,5108.15,,25-11-2009,24.9401
26-11-2009,5005.55,,26-11-2009,24.4391
27-11-2009,4941.75,,27-11-2009,24.1276
30-11-2009,5032.7,,30-11-2009,24.5717
01-12-2009,5122,,01-12-2009,25.0077
02-12-2009,5123.25,,02-12-2009,25.0138
03-12-2009,5131.7,,03-12-2009,25.055
04-12-2009,5108.9,,04-12-2009,24.9437
07-12-2009,5066.7,,07-12-2009,24.7377
08-12-2009,5147.95,,08-12-2009,25.1344
09-12-2009,5112,,09-12-2009,24.9358
10-12-2009,5134.65,,10-12-2009,25.0463
11-12-2009,5117.3,,11-12-2009,24.9616
14-12-2009,5105.7,,14-12-2009,24.905
15-12-2009,5033.05,,15-12-2009,24.5507
16-12-2009,5042.05,,16-12-2009,24.5946
17-12-2009,5041.75,,17-12-2009,24.593
18-12-2009,4987.7,,18-12-2009,24.3293
21-12-2009,4952.6,,21-12-2009,24.1581
22-12-2009,4985.85,,22-12-2009,24.3203
23-12-2009,5144.6,,23-12-2009,25.0947
24-12-2009,5178.4,,24-12-2009,25.2596
29-12-2009,5187.95,,29-12-2009,25.3061
30-12-2009,5169.45,,30-12-2009,25.2159
31-12-2009,5201.05,,31-12-2009,23.5181
04-01-2010,5232.2,,04-01-2010,23.659
05-01-2010,5277.9,,05-01-2010,23.8656
06-01-2010,5281.8,,06-01-2010,23.8901
07-01-2010,5263.1,,07-01-2010,23.8055
08-01-2010,5244.75,,08-01-2010,23.7225
11-01-2010,5249.4,,11-01-2010,23.7409
12-01-2010,5210.4,,12-01-2010,23.5646
13-01-2010,5233.95,,13-01-2010,23.6711
14-01-2010,5259.9,,14-01-2010,23.7884
15-01-2010,5252.2,,15-01-2010,23.7536
18-01-2010,5274.85,,18-01-2010,23.856
19-01-2010,5225.65,,19-01-2010,23.6335
20-01-2010,5221.7,,20-01-2010,23.6157
21-01-2010,5094.15,,21-01-2010,23.0388
22-01-2010,5036,,22-01-2010,22.7758
25-01-2010,5007.9,,25-01-2010,22.6487
27-01-2010,4853.1,,27-01-2010,21.9486
28-01-2010,4867.25,,28-01-2010,22.0126
29-01-2010,4882.05,,29-01-2010,22.0796
01-02-2010,4899.7,,01-02-2010,22.1594
02-02-2010,4830.1,,02-02-2010,21.8446
